C1,C2,C3,C4,r1_sing,r2_sing,a1_sing,a2_sing,r1,r2,a11,a22,a12,a21,N1_equilibrium,N2_equilibrium,outcome_single,outcome_pair
-1.6000000000000003e-05,1.5102040816326532,-1.08e-05,3.5,[0.66216216],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.7360726690295543,0.626133430606329,-4.862844614901335e-05,-9.664197215896384e-05,-2.5e-05,-2.5e-05,13616.765795333195,2956.4202730986826,False,True
-1.6000000000000003e-05,1.6020408163265307,-1.08e-05,3.5,[0.62420382],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.7049116640725763,0.6009960715544982,-4.9495709051488936e-05,-8.850264022067957e-05,-2.5e-05,-2.5e-05,12611.271433155745,3228.3136979098203,False,True
-1.6000000000000003e-05,1.6938775510204083,-1.08e-05,3.5,[0.59036145],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.6777152960820636,0.5783871104275652,-5.042844739351813e-05,-8.176923074848108e-05,-2.5e-05,-2.5e-05,11706.912988258147,3494.1540125277343,False,True
-1.6000000000000003e-05,1.7857142857142858,-1.08e-05,3.5,[0.56],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.6538311651544332,0.5579499854684967,-5.14260253610708e-05,-7.612457044609563e-05,-2.5e-05,-2.5e-05,10889.42799009102,3753.2466067383284,False,True
-1.6000000000000003e-05,1.8775510204081634,-1.08e-05,3.5,[0.5326087],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.632735272050197,0.5393962433098098,-5.248783759625332e-05,-7.133827400549328e-05,-2.5e-05,-2.5e-05,10147.278303583636,4005.063056308568,False,True
-1.6000000000000003e-05,1.969387755102041,-1.08e-05,3.5,[0.50777202],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.6140022622809649,0.5224894778033772,-5.361330469416531e-05,-6.723939470162667e-05,-2.5e-05,-2.5e-05,9471.00768358919,4249.209663196675,False,True
-1.6000000000000003e-05,2.0612244897959187,-1.08e-05,3.5,[0.48514851],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5972836127659986,0.5070336073427427,-5.48018708092862e-05,-6.369867487871361e-05,-2.5e-05,-2.5e-05,8852.77286555588,4485.403915354034,True,True
-1.6000000000000003e-05,2.1530612244897958,-1.08e-05,3.5,[0.46445498],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5822913889724126,0.4928641919426368,-5.605300344530619e-05,-6.061672262584815e-05,-2.5e-05,-2.5e-05,8285.996248881906,4713.456507441647,True,True
-1.6000000000000003e-05,2.2448979591836737,-1.08e-05,3.5,[0.44545455],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5687859763175918,0.479841917094537,-5.736619540935527e-05,-5.791595129508989e-05,-2.5e-05,-2.5e-05,7765.105255483386,4933.2572342928115,True,True
-1.6000000000000003e-05,2.336734693877551,-1.08e-05,3.5,[0.4279476],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5565666874741557,0.46784764619855107,-5.874096831025252e-05,-5.55349690784549e-05,-2.5e-05,-2.5e-05,7285.334419245449,5144.763568946675,True,True
-1.6000000000000003e-05,2.428571428571429,-1.08e-05,3.5,[0.41176471],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5454644835421719,0.4567786229023465,-6.017687740513944e-05,-5.3424600012965984e-05,-2.5e-05,-2.5e-05,6842.57348744644,5347.991106098008,True,True
-1.6000000000000003e-05,2.5204081632653064,-1.08e-05,3.5,[0.39676113],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5353362666401337,0.44654552744771403,-6.167351712609103e-05,-5.154501379596054e-05,-2.5e-05,-2.5e-05,6433.249668737832,5543.005320752459,True,True
-1.6000000000000003e-05,2.612244897959184,-1.08e-05,3.5,[0.3828125],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5260603571201973,0.4370701728070839,-6.323052696576326e-05,-4.9863623002081076e-05,-2.5e-05,-2.5e-05,6054.235483690292,5729.9142844654925,True,True
-1.6000000000000003e-05,2.7040816326530615,-1.08e-05,3.5,[0.36981132],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5175328736525534,0.4282836853797685,-6.484759731409655e-05,-4.83535205429196e-05,-2.5e-05,-2.5e-05,5702.775986584902,5908.862116079839,True,True
-1.6000000000000003e-05,2.795918367346939,-1.08e-05,3.5,[0.35766423],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5096648094556087,0.4201250547940878,-6.652447494175743e-05,-4.69923031676675e-05,-2.5e-05,-2.5e-05,5376.430763293014,6080.0230346731505,True,True
-1.6000000000000003e-05,2.8877551020408165,-1.08e-05,3.5,[0.34628975],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.5023796511898019,0.41253996782168406,-6.826096790950211e-05,-4.576117487720599e-05,-2.5e-05,-2.5e-05,5073.027284476656,6243.595940804487,True,True
-1.6000000000000003e-05,2.979591836734694,-1.08e-05,3.5,[0.33561644],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.49561142554225013,0.40547986188750407,-7.005694980873247e-05,-4.464425585295108e-05,-2.5e-05,-2.5e-05,4790.623047123646,6399.799487094074,True,True
-1.6000000000000003e-05,3.0714285714285716,-1.08e-05,3.5,[0.3255814],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4893030857607676,0.39890114985791547,-7.191236320415672e-05,-4.362804417626846e-05,-2.5e-05,-2.5e-05,4527.47456500829,6548.867617772399,True,True
-1.6000000000000003e-05,3.163265306122449,-1.08e-05,3.5,[0.31612903],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.48340517137537287,0.392764579068371,-7.382722231519911e-05,-4.2700992386641756e-05,-2.5e-05,-2.5e-05,4282.011734248666,6691.045564588211,True,True
-1.6000000000000003e-05,3.2551020408163267,-1.08e-05,3.5,[0.30721003],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.47787468855660403,0.38703469690724296,-7.580161482754324e-05,-4.185317136124178e-05,-2.5e-05,-2.5e-05,4052.816448140731,6826.586287516339,True,True
-1.6000000000000003e-05,3.3469387755102042,-1.08e-05,3.5,[0.29878049],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4726741714511548,0.3816794006372297,-7.783570311506247e-05,-4.107600111005548e-05,-2.5e-05,-2.5e-05,3838.604597141972,6955.747346075931,True,True
-1.6000000000000003e-05,3.438775510204082,-1.08e-05,3.5,[0.29080119],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.46777089151680534,0.3766695553994667,-7.992972478039622e-05,-4.0362033490657205e-05,-2.5e-05,-2.5e-05,3638.21078759402,7078.788182853866,True,True
-1.6000000000000003e-05,3.5306122448979593,-1.08e-05,3.5,[0.28323699],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4631361891229464,0.3719786672786614,-8.208399256599026e-05,-3.970477547911619e-05,-2.5e-05,-2.5e-05,3450.5752627150123,7195.967796394298,True,True
-1.6000000000000003e-05,3.622448979591837,-1.08e-05,3.5,[0.27605634],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.45874490744714536,0.3675826012990328,-8.429889391596261e-05,-3.909854439999676e-05,-2.5e-05,-2.5e-05,3274.7326234545126,7307.5427767764595,True,True
-1.6000000000000003e-05,3.7142857142857144,-1.08e-05,3.5,[0.26923077],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4545749110863499,0.36345933655406026,-8.657489007337026e-05,-3.853834856104825e-05,-2.5e-05,-2.5e-05,3109.802033810755,7413.76567436962,True,True
-1.6000000000000003e-05,3.806122448979592,-1.08e-05,3.5,[0.26273458],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4506066762123799,0.3595887522628267,-8.89125149526089e-05,-3.8019788228801385e-05,-2.5e-05,-2.5e-05,2954.978661759525,7514.883670561835,True,True
-1.6000000000000003e-05,3.8979591836734695,-1.08e-05,3.5,[0.2565445],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4468229405823923,0.355952439662207,-9.131237375580633e-05,-3.7538972986827866e-05,-2.5e-05,-2.5e-05,2809.5261579966564,7611.13751866748,True,True
-1.6000000000000003e-05,3.989795918367347,-1.08e-05,3.5,[0.25063939],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4432084042673677,0.35253353607173826,-9.377514146943547e-05,-3.709245243032532e-05,-2.5e-05,-2.5e-05,2672.770013995305,7702.760723587717,True,True
-1.6000000000000003e-05,4.081632653061225,-1.08e-05,3.5,[0.245],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.43974947324284064,0.3493165774968952,-9.630156128508795e-05,-3.667715770287376e-05,-2.5e-05,-2.5e-05,2544.0916712557996,7789.978929940738,True,True
-1.6000000000000003e-05,4.173469387755102,-1.08e-05,3.5,[0.2396088],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4364340392058683,0.3462873676455139,-9.889244294523542e-05,-3.629035200253163e-05,-2.5e-05,-2.5e-05,2422.923277222422,7873.009490098685,False,True
-1.6000000000000003e-05,4.26530612244898,-1.08e-05,3.5,[0.23444976],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.43325129040910376,0.343432860767722,-0.00010154866114867088,-3.592958844906245e-05,-2.5e-05,-2.5e-05,2308.743001779975,7952.061185679351,False,True
-1.6000000000000003e-05,4.357142857142858,-1.08e-05,3.5,[0.2295082],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4301915486809408,0.34074105678971645,-0.00010427115396004223,-3.5592674097168046e-05,-2.5e-05,-2.5e-05,2201.0708427503228,8027.334078382478,False,True
-1.6000000000000003e-05,4.448979591836735,-1.08e-05,3.5,[0.22477064],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.42724612890623087,0.33820090721917223,-0.00010706092130554101,-3.5277639079965774e-05,-2.5e-05,-2.5e-05,2099.46486031323,8099.019468499497,False,True
-1.6000000000000003e-05,4.540816326530613,-1.08e-05,3.5,[0.22022472],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.42440721764543166,0.33580223044696067,-0.00010991902355722762,-3.498271004419443e-05,-2.5e-05,-2.5e-05,2003.5177894780652,8167.299941858703,False,True
-1.6000000000000003e-05,4.63265306122449,-1.08e-05,3.5,[0.21585903],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4216677680422773,0.333535635385135,-0.00011284658017962577,-3.470628720409146e-05,-2.5e-05,-2.5e-05,1912.8539871629162,8232.349488319214,False,True
-1.6000000000000003e-05,4.724489795918368,-1.08e-05,3.5,[0.21166307],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.4190214088868811,0.33139245261990014,-0.00011584476855441538,-3.4446924470235805e-05,-2.5e-05,-2.5e-05,1827.126676496131,8294.333677143542,False,True
-1.6000000000000003e-05,4.816326530612245,-1.08e-05,3.5,[0.20762712],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.41646236555532085,0.32936467210396153,-0.00011891482285147516,-3.420331217132818e-05,-2.5e-05,-2.5e-05,1746.0154559450323,8353.409876627189,False,True
-1.6000000000000003e-05,4.908163265306123,-1.08e-05,3.5,[0.2037422],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.41398539141851887,0.3274448868307578,-0.00012205803309916354,-3.397426200308643e-05,-2.5e-05,-2.5e-05,1669.2240450272527,8409.727507226511,False,True
-1.6000000000000003e-05,5.0,-1.08e-05,3.5,[0.2],[0.28571429],[-4.34925093e-05],[-2.93574437e-05],0.411585707971259,0.3256262417535099,-0.00012527574429234084,-3.375869386908726e-05,-2.5e-05,-2.5e-05,1596.4782418464517,8463.42831909668,False,True
-1.7000000000000003e-05,0.5,-1.08e-05,3.5,[2.],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],2.0055726171464188,1.3647020570724944,-4.633972815298894e-05,-0.0012817778440397864,-2.5e-05,-2.5e-05,43159.51085067471,222.90468440704132,False,True
-1.7000000000000003e-05,0.5918367346938775,-1.08e-05,3.5,[1.68965517],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],1.6997705931453893,1.1943602590078324,-4.64882699500568e-05,-0.0007061354260211825,-2.5e-05,-2.5e-05,36345.838938078734,404.61684122797897,False,True
-1.7000000000000003e-05,0.6836734693877551,-1.08e-05,3.5,[1.46268657],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],1.4783968814642388,1.068572730751607,-4.670980356734181e-05,-0.00045466036595125217,-2.5e-05,-2.5e-05,31314.337798145356,628.412562859299,False,True
-1.7000000000000003e-05,0.7755102040816326,-1.08e-05,3.5,[1.28947368],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],1.3115418882137992,0.9714811903593832,-4.700845416787261e-05,-0.0003236718844629309,-2.5e-05,-2.5e-05,27430.676186695728,882.7281559103473,False,True
-1.7000000000000003e-05,0.8673469387755102,-1.08e-05,3.5,[1.15294118],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],1.181884914668735,0.8939908896551697,-4.738556311990714e-05,-0.00024678419442028684,-2.5e-05,-2.5e-05,24331.064156309225,1157.7495326173612,False,True
-1.7000000000000003e-05,0.9591836734693877,-1.08e-05,3.5,[1.04255319],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],1.0786973999312204,0.8305157930387664,-4.784096489668758e-05,-0.0001976210701150076,-2.5e-05,-2.5e-05,21792.0602935686,1445.7683360042386,False,True
-1.7000000000000003e-05,1.0510204081632653,-1.08e-05,3.5,[0.95145631],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.9949796361766127,0.7774357107626142,-4.8373746911911124e-05,-0.00016411561054216256,-2.5e-05,-2.5e-05,19668.857001583307,1740.9330214180281,False,True
-1.7000000000000003e-05,1.1428571428571428,-1.08e-05,3.5,[0.875],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.9259716356335043,0.7323007673767575,-4.8982673910730056e-05,-0.00014013395967666113,-2.5e-05,-2.5e-05,17863.459261056763,2038.8654292619922,False,True
-1.7000000000000003e-05,1.2346938775510203,-1.08e-05,3.5,[0.80991736],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.8683250065806836,0.6933928876303219,-4.966641317502838e-05,-0.0001222931756233184,-2.5e-05,-2.5e-05,16307.144076434059,2336.3060470317155,False,True
-1.7000000000000003e-05,1.3265306122448979,-1.08e-05,3.5,[0.75384615],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.8196168948819395,0.6594705505337184,-5.042364669133323e-05,-0.00010860235159538117,-2.5e-05,-2.5e-05,14950.250592938813,2630.8296414679053,False,True
-1.7000000000000003e-05,1.4183673469387754,-1.08e-05,3.5,[0.70503597],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.7780517346528083,0.6296133273345328,-5.1253121255830984e-05,-9.782623374777864e-05,-2.5e-05,-2.5e-05,13755.961664863895,2920.630538119056,False,True
-1.7000000000000003e-05,1.5102040816326532,-1.08e-05,3.5,[0.66216216],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.742271285756642,0.6031235003606621,-5.2153665649997166e-05,-8.916409047598765e-05,-2.5e-05,-2.5e-05,12696.368585425958,3204.364943328362,False,True
-1.7000000000000003e-05,1.6020408163265307,-1.08e-05,3.5,[0.62420382],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.7112297365063646,0.579461730113867,-5.312419168164923e-05,-8.207735773189095e-05,-2.5e-05,-2.5e-05,11749.897775816971,3481.0365929631917,False,True
-1.7000000000000003e-05,1.6938775510204083,-1.08e-05,3.5,[0.59036145],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.6841092990489123,0.5582037815790483,-5.4163688397511205e-05,-7.619222090777759e-05,-2.5e-05,-2.5e-05,10899.579834488519,3749.914129195177,False,True
-1.7000000000000003e-05,1.7857142857142858,-1.08e-05,3.5,[0.56],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.6602617813889534,0.5390106919667833,-5.5271214491366766e-05,-7.124207294264515e-05,-2.5e-05,-2.5e-05,10131.856250272816,4010.471255377182,False,True
-1.7000000000000003e-05,1.8775510204081634,-1.08e-05,3.5,[0.5326087],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.6391672719324345,0.5216077586305452,-5.644589155417631e-05,-6.703221262759055e-05,-2.5e-05,-2.5e-05,9435.738917165063,4262.343051224571,False,True
-1.7000000000000003e-05,1.969387755102041,-1.08e-05,3.5,[0.50777202],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.6204043623691121,0.5057694573360518,-5.768689926019969e-05,-6.341746107527248e-05,-2.5e-05,-2.5e-05,8802.206865513777,4505.293666031233,True,True
-1.7000000000000003e-05,2.0612244897959187,-1.08e-05,3.5,[0.48514851],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.6036283144469524,0.4913084350278427,-5.89934728738166e-05,-6.028755253048298e-05,-2.5e-05,-2.5e-05,8223.765972830863,4739.191984325562,True,True
-1.7000000000000003e-05,2.1530612244897958,-1.08e-05,3.5,[0.46445498],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5885547979895326,0.478067355983834,-6.036490289153963e-05,-5.755735218891545e-05,-2.5e-05,-2.5e-05,7694.122810860406,4963.992867054566,True,True
-1.7000000000000003e-05,2.2448979591836737,-1.08e-05,3.5,[0.44545455],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5749476029496798,0.46591278039827133,-6.180053643200462e-05,-5.5160155143180265e-05,-2.5e-05,-2.5e-05,7207.939787352716,5179.722300867709,True,True
-1.7000000000000003e-05,2.336734693877551,-1.08e-05,3.5,[0.4279476],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5626092309996482,0.4547305123010104,-6.32997799745662e-05,-5.304300115737962e-05,-2.5e-05,-2.5e-05,6760.649063995362,5386.465310539396,True,True
-1.7000000000000003e-05,2.428571428571429,-1.08e-05,3.5,[0.41176471],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5513736023696277,0.4444220241133767,-6.486210281866412e-05,-5.1163337880207995e-05,-2.5e-05,-2.5e-05,6348.309536351528,5584.355859923559,True,True
-1.7000000000000003e-05,2.5204081632653064,-1.08e-05,3.5,[0.39676113],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5411003392731341,0.4349016791387662,-6.648704098766953e-05,-4.9486604219212424e-05,-2.5e-05,-2.5e-05,5967.495736499196,5773.568225870752,True,True
-1.7000000000000003e-05,2.612244897959184,-1.08e-05,3.5,[0.3828125],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5316702377027858,0.426094552001057,-6.81742010727924e-05,-4.798445316914043e-05,-2.5e-05,-2.5e-05,5615.210651422717,5954.309507464316,True,True
-1.7000000000000003e-05,2.7040816326530615,-1.08e-05,3.5,[0.36981132],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5229816470626385,0.417934701484996,-6.992326385407248e-05,-4.6633426428684375e-05,-2.5e-05,-2.5e-05,5288.816630885558,6126.813052216837,True,True
-1.7000000000000003e-05,2.795918367346939,-1.08e-05,3.5,[0.35766423],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5149475500438715,0.41036378822128544,-7.173398738827101e-05,-4.5413953012410483e-05,-2.5e-05,-2.5e-05,4985.980099643139,6291.332658316012,True,True
-1.7000000000000003e-05,2.8877551020408165,-1.08e-05,3.5,[0.34628975],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5074931891620755,0.40332995802854005,-7.360620949465692e-05,-4.430958357740387e-05,-2.5e-05,-2.5e-05,4704.626892682534,6448.137460203522,True,True
-1.7000000000000003e-05,2.979591836734694,-1.08e-05,3.5,[0.33561644],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.5005541241883006,0.3967869315172701,-7.553984960357899e-05,-4.330639845611767e-05,-2.5e-05,-2.5e-05,4442.905832120467,6597.507433082259,True,True
-1.7000000000000003e-05,3.0714285714285716,-1.08e-05,3.5,[0.3255814],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.49407463202681445,0.3906932544629157,-7.753490990169343e-05,-4.23925451459692e-05,-2.5e-05,-2.5e-05,4199.158750013942,6739.729467263035,True,True
-1.7000000000000003e-05,3.163265306122449,-1.08e-05,3.5,[0.31612903],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.48800638152312326,0.3850116755503676,-7.959147585717466e-05,-4.1557873525848865e-05,-2.5e-05,-2.5e-05,3971.89559378248,6875.093970534661,True,True
-1.7000000000000003e-05,3.2551020408163267,-1.08e-05,3.5,[0.30721003],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4823073303253163,0.37970862503224123,-8.17097161319628e-05,-4.079364550048263e-05,-2.5e-05,-2.5e-05,3759.7735726243022,7003.891959429155,True,True
-1.7000000000000003e-05,3.3469387755102042,-1.08e-05,3.5,[0.29878049],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4769408028333881,0.37475377432683843,-8.388988203598221e-05,-4.0092301938458775e-05,-2.5e-05,-2.5e-05,3561.579544102524,7126.412600674401,True,True
-1.7000000000000003e-05,3.438775510204082,-1.08e-05,3.5,[0.29080119],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.47187471603815384,0.37011966124166695,-8.613230647614802e-05,-3.9447274145891464e-05,-2.5e-05,-2.5e-05,3376.2150213045124,7242.94116375116,True,True
-1.7000000000000003e-05,3.5306122448979593,-1.08e-05,3.5,[0.28323699],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4670809278601363,0.3657813686780174,-8.843740267281227e-05,-3.8852830235826946e-05,-2.5e-05,-2.5e-05,3202.6833180414073,7353.757345160394,True,True
-1.7000000000000003e-05,3.622448979591837,-1.08e-05,3.5,[0.27605634],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.46253468616088517,0.36171624705222705,-9.080566249708927e-05,-3.8303949034164307e-05,-2.5e-05,-2.5e-05,3040.078453694913,7459.133925199672,True,True
-1.7000000000000003e-05,3.7142857142857144,-1.08e-05,3.5,[0.26923077],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.45821416220419375,0.35790367368826315,-9.323765473087085e-05,-3.779621600924423e-05,-2.5e-05,-2.5e-05,2887.5755188037847,7559.335718906048,True,True
-1.7000000000000003e-05,3.806122448979592,-1.08e-05,3.5,[0.26273458],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.45410005405936243,0.3543248423009203,-9.573402313167204e-05,-3.732573675641892e-05,-2.5e-05,-2.5e-05,2744.4222634360076,7654.618784340159,True,True
-1.7000000000000003e-05,3.8979591836734695,-1.08e-05,3.5,[0.2565445],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4501752489543564,0.3509625786461851,-9.829548447963158e-05,-3.688906476857878e-05,-2.5e-05,-2.5e-05,2609.9317173716545,7745.229853462113,True,True
-1.7000000000000003e-05,3.989795918367347,-1.08e-05,3.5,[0.25063939],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4464245350260522,0.3478011779063628,-0.00010092282660586811,-3.6483140756627934e-05,-2.5e-05,-2.5e-05,2483.4756875299254,7831.405953343218,True,True
-1.7000000000000003e-05,4.081632653061225,-1.08e-05,3.5,[0.245],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4428343547089007,0.34482626086334617,-0.00010361690644483478,-3.6105241443923076e-05,-2.5e-05,-2.5e-05,2364.479006462565,7913.374188219726,True,True
-1.7000000000000003e-05,4.173469387755102,-1.08e-05,3.5,[0.2396088],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4393925933497262,0.3420246464155634,-0.00010637864816276692,-3.575293617671419e-05,-2.5e-05,-2.5e-05,2252.4144280194337,7991.351655788277,False,True
-1.7000000000000003e-05,4.26530612244898,-1.08e-05,3.5,[0.23444976],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4360883976124709,0.33938423781412064,-0.00010920904137106069,-3.5424049946223384e-05,-2.5e-05,-2.5e-05,2146.7980839112906,8065.545474051559,False,True
-1.7000000000000003e-05,4.357142857142858,-1.08e-05,3.5,[0.2295082],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4329120191645212,0.3368939214392678,-0.00011210913944298531,-3.511663181639557e-05,-2.5e-05,-2.5e-05,2047.1854289351184,8136.1528978554525,False,True
-1.7000000000000003e-05,4.448979591836735,-1.08e-05,3.5,[0.22477064],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4298546798752759,0.33454347606461576,-0.0001150800579535528,-3.48289278090316e-05,-2.5e-05,-2.5e-05,1953.1676139081608,8203.361506948893,False,True
-1.7000000000000003e-05,4.540816326530613,-1.08e-05,3.5,[0.22022472],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.42690845534415434,0.3323234915722596,-0.00011812297325261793,-3.455935755966747e-05,-2.5e-05,-2.5e-05,1864.3682344981992,8267.34944989972,False,True
-1.7000000000000003e-05,4.63265306122449,-1.08e-05,3.5,[0.21585903],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4240661741014308,0.3302252959954012,-0.00012123912119254322,-3.430649415152072e-05,-2.5e-05,-2.5e-05,1780.4404116096648,8328.285730487401,False,True
-1.7000000000000003e-05,4.724489795918368,-1.08e-05,3.5,[0.21166307],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.42132133007591316,0.32824088985067534,-0.0001244297959368441,-3.4069046630303116e-05,-2.5e-05,-2.5e-05,1701.0641651456156,8386.330525254645,False,True
-1.7000000000000003e-05,4.816326530612245,-1.08e-05,3.5,[0.20762712],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.418668006707427,0.3263628869131646,-0.00012769634901229991,-3.384584479411955e-05,-2.5e-05,-2.5e-05,1625.9440480877458,8441.635522733695,False,True
-1.7000000000000003e-05,4.908163265306123,-1.08e-05,3.5,[0.2037422],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.4161008106483561,0.3245844610121892,-0.00013104018836224905,-3.3635825957768955e-05,-2.5e-05,-2.5e-05,1554.807012129815,8494.344276476777,False,True
-1.7000000000000003e-05,5.0,-1.08e-05,3.5,[0.2],[0.28571429],[-4.62107911e-05],[-2.93574437e-05],0.41361481413453016,0.322899297707469,-0.00013446277766141529,-3.343802334945797e-05,-2.5e-05,-2.5e-05,1487.4004797260086,8544.592565425975,False,True
-1.8000000000000004e-05,0.5,-1.08e-05,3.5,[2.],[0.28571429],[-4.89290729e-05],[-2.93574437e-05],2.0068896198975072,1.3040874709647619,-4.9097914916756066e-05,-0.0010367564106393975,-2.5e-05,-2.5e-05,40734.92741660427,275.584778273468,False,True
-1.8000000000000004e-05,0.5918367346938775,-1.08e-05,3.5,[1.68965517],[0.28571429],[-4.89290729e-05],[-2.93574437e-05],0.24256322603394578,0.28697813233604924,-2.0778724144630483e-05,-2.948759296162969e-05,-2.5e-05,-2.5e-05,1778.335278661725,8224.467513678735,False,False
-1.8000000000000004e-05,0.6836734693877551,-1.08e-05,3.5,[1.46268657],[0.28571429],[-4.89290729e-05],[-2.93574437e-05],1.4810664852652426,1.023732380313684,-4.954778811236657e-05,-0.0003886229002061738,-2.5e-05,-2.5e-05,29520.723784499867,735.1967306857345,False,True
-1.8000000000000004e-05,0.7755102040816326,-1.08e-05,3.5,[1.28947368],[0.28571429],[-4.89290729e-05],[-2.93574437e-05],1.314836012677461,0.9317305884270218,-4.990097304272405e-05,-0.0002816325462070227,-2.5e-05,-2.5e-05,25840.652107272577,1014.4931386416695,False,True
-1.8000000000000004e-05,0.8673469387755102,-1.08e-05,3.5,[1.15294118],[0.28571429],[-4.89290729e-05],[-2.93574437e-05],1.1857382320696233,0.8582809326854067,-5.0340915892462894e-05,-0.00021778958680192546,-2.5e-05,-2.5e-05,22902.665877880863,1311.8822159217173,False,True
